0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.00,45,0.56,0.00,67.69,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99.67,0,0.00,1.00,28.00,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,99.33,61,0.73,0.00,69.58,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,99.00,67,0.50,0.00,66.92,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98.66,90,1.00,0.00,72.00,1
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98.33,16,0.00,1.00,28.00,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,97.99,48,0.63,0.00,68.42,1
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97.66,38,1.00,0.00,72.00,1
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,97.32,45,0.56,0.00,67.69,1
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,96.99,51,0.81,0.00,70.41,1
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,96.66,93,1.00,0.00,72.00,1
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,96.32,64,0.62,0.00,68.31,1
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,95.99,48,0.63,0.00,68.42,1
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95.65,96,1.00,0.00,72.00,1
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95.32,16,0.00,1.00,28.00,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,94.98,48,0.63,0.00,68.42,1
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94.65,3,0.00,1.00,28.00,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94.31,9,0.00,1.00,28.00,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93.98,6,0.00,1.00,28.00,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,93.65,41,0.81,0.00,70.41,1
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,93.31,51,0.81,0.00,70.41,1
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,92.98,77,0.88,0.00,71.07,1
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92.64,16,0.00,1.00,28.00,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92.31,93,1.00,0.00,72.00,1
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,91.97,61,0.73,0.00,69.58,1
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,91.64,35,0.67,0.33,58.22,1
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,91.30,58,0.85,0.00,70.73,1
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90.97,96,1.00,0.00,72.00,1
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,90.64,48,0.63,0.00,68.42,1
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,90.30,48,0.63,0.00,68.42,1
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89.97,3,0.00,1.00,28.00,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,89.63,90,1.00,0.00,72.00,1
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,89.30,77,0.88,0.00,71.07,1
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88.96,3,0.00,1.00,28.00,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88.63,9,0.00,1.00,28.00,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,88.29,80,1.00,0.00,72.00,1
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87.96,90,1.00,0.00,72.00,1
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,87.63,41,0.81,0.00,70.41,1
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,87.29,70,0.62,0.00,68.31,1
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86.96,29,0.00,1.00,28.00,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86.62,6,0.00,1.00,28.00,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,86.29,51,0.81,0.00,70.41,1
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.95,83,1.00,0.00,72.00,1
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,85.62,64,0.62,0.00,68.31,1
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85.28,19,0.00,1.00,28.00,0
